split,tokens,content,words,audio_valid,vision_valid,audio_zero_eq_content,repeated_audio,expected_repeat,audio_vision_missing_same,truncated,word_loss
train,46,44,34,44,44,1,10,10,1,0,0.0
train,26,24,18,24,24,1,6,6,1,0,0.0
train,50,48,44,48,48,1,4,4,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,11,9,7,9,9,1,2,2,1,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,12,10,8,10,10,1,2,2,1,0,0.0
train,32,30,23,30,30,1,7,7,1,0,0.0
train,25,23,18,23,23,1,5,5,1,0,0.0
train,19,17,14,17,17,1,3,3,1,0,0.0
train,21,19,18,19,19,1,1,1,1,0,0.0
train,22,20,13,20,20,1,7,7,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,50,48,43,48,48,1,8,5,1,0,0.0
train,41,39,28,39,39,1,11,11,1,0,0.0
train,48,46,38,46,46,1,8,8,1,0,0.0
train,30,28,24,28,28,1,4,4,1,0,0.0
train,30,28,25,28,28,1,3,3,1,0,0.0
train,27,25,21,25,0,1,4,4,0,0,0.0
train,16,14,14,14,0,1,0,0,0,0,0.0
train,50,48,42,48,48,1,10,6,1,0,0.0
train,50,48,47,48,48,1,17,1,1,0,0.0
train,26,24,22,24,24,1,2,2,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,38,36,35,36,36,1,1,1,1,0,0.0
train,22,20,12,20,20,1,8,8,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,28,26,24,26,1,1,2,2,0,0,0.0
train,27,25,22,25,25,1,3,3,1,0,0.0
train,28,26,21,26,26,1,5,5,1,0,0.0
train,11,9,9,9,9,1,0,0,1,0,0.0
train,17,15,13,15,15,1,2,2,1,0,0.0
train,9,7,5,7,0,1,2,2,0,0,0.0
train,30,28,24,28,0,1,4,4,0,0,0.0
train,13,11,9,11,11,1,2,2,1,0,0.0
train,18,16,16,16,16,1,0,0,1,0,0.0
train,40,38,31,38,22,1,7,7,0,0,0.0
train,22,20,17,20,20,1,3,3,1,0,0.0
train,50,48,47,48,48,1,8,1,1,0,0.0
train,24,22,21,22,22,1,1,1,1,0,0.0
train,14,12,10,12,9,1,2,2,0,0,0.0
train,22,20,14,20,0,1,6,6,0,0,0.0
train,13,11,8,11,11,1,3,3,1,0,0.0
train,17,15,10,15,15,1,5,5,1,0,0.0
train,10,8,8,8,1,1,0,0,0,0,0.0
train,12,10,10,10,5,1,0,0,0,0,0.0
train,25,23,22,23,23,1,1,1,1,0,0.0
train,35,33,27,33,33,1,6,6,1,0,0.0
train,31,29,19,29,29,1,10,10,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,17,15,8,15,15,1,7,7,1,0,0.0
train,34,32,22,32,32,1,10,10,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,37,35,31,35,35,1,4,4,1,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,30,28,26,28,28,1,2,2,1,0,0.0
train,50,48,35,48,48,1,14,13,1,0,0.0
train,9,7,7,7,0,1,0,0,0,0,0.0
train,20,18,17,18,18,1,1,1,1,0,0.0
train,24,22,18,22,22,1,4,4,1,0,0.0
train,18,16,14,16,16,1,2,2,1,0,0.0
train,50,48,45,48,48,1,8,3,1,0,0.0
train,26,24,19,24,24,1,5,5,1,0,0.0
train,26,24,22,24,13,1,2,2,0,0,0.0
train,42,40,31,40,40,1,9,9,1,0,0.0
train,32,30,23,30,30,1,7,7,1,0,0.0
train,50,48,58,48,48,1,12,0,1,1,0.1724137931034483
train,14,12,11,12,12,1,1,1,1,0,0.0
train,22,20,16,20,20,1,4,4,1,0,0.0
train,9,7,7,7,0,1,0,0,0,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,16,14,10,14,14,1,4,4,1,0,0.0
train,18,16,15,16,13,1,1,1,0,0,0.0
train,33,31,29,31,31,1,2,2,1,0,0.0
train,33,31,28,31,31,1,3,3,1,0,0.0
train,15,13,13,13,13,1,0,0,1,0,0.0
train,10,8,7,8,8,1,1,1,1,0,0.0
train,31,29,27,29,29,1,2,2,1,0,0.0
train,21,19,16,19,9,1,3,3,0,0,0.0
train,21,19,17,19,19,1,2,2,1,0,0.0
train,50,48,47,48,48,1,6,1,1,0,0.0
train,20,18,16,18,18,1,2,2,1,0,0.0
train,17,15,11,15,15,1,4,4,1,0,0.0
train,18,16,12,16,16,1,4,4,1,0,0.0
train,30,28,24,28,28,1,4,4,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,36,34,28,34,1,1,6,6,0,0,0.0
train,21,19,15,19,19,1,4,4,1,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,33,31,28,31,31,1,3,3,1,0,0.0
train,27,25,21,25,25,1,4,4,1,0,0.0
train,37,35,29,35,35,1,6,6,1,0,0.0
train,50,48,47,48,48,1,7,1,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,11,9,9,9,9,1,0,0,1,0,0.0
train,16,14,14,14,14,1,0,0,1,0,0.0
train,32,30,28,30,30,1,2,2,1,0,0.0
train,13,11,11,11,11,1,0,0,1,0,0.0
train,29,27,26,27,27,1,1,1,1,0,0.0
train,29,27,22,27,27,1,5,5,1,0,0.0
train,30,28,23,28,28,1,5,5,1,0,0.0
train,48,46,34,46,31,1,12,12,0,0,0.0
train,13,11,11,11,11,1,0,0,1,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,32,30,27,30,12,1,3,3,0,0,0.0
train,50,48,46,48,0,1,3,2,0,0,0.0
train,45,43,34,43,43,1,9,9,1,0,0.0
train,26,24,18,24,24,1,6,6,1,0,0.0
train,38,36,34,36,36,1,2,2,1,0,0.0
train,34,32,29,32,32,1,3,3,1,0,0.0
train,43,41,36,41,41,1,5,5,1,0,0.0
train,26,24,21,24,24,1,3,3,1,0,0.0
train,14,12,10,12,6,1,2,2,0,0,0.0
train,12,10,8,10,10,1,2,2,1,0,0.0
train,23,21,12,21,3,1,9,9,0,0,0.0
train,19,17,15,17,2,1,2,2,0,0,0.0
train,22,20,14,20,20,1,6,6,1,0,0.0
train,50,48,43,48,48,1,6,5,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,13,11,10,11,11,1,1,1,1,0,0.0
train,46,44,36,44,44,1,8,8,1,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,49,47,41,47,47,1,6,6,1,0,0.0
train,43,41,34,41,41,1,7,7,1,0,0.0
train,25,23,18,23,23,1,5,5,1,0,0.0
train,33,31,27,31,31,1,4,4,1,0,0.0
train,22,20,12,20,20,1,8,8,1,0,0.0
train,27,25,23,25,18,1,2,2,0,0,0.0
train,16,14,11,14,14,1,3,3,1,0,0.0
train,50,48,55,48,48,1,13,0,1,1,0.12727272727272732
train,15,13,12,13,13,1,1,1,1,0,0.0
train,50,48,39,48,48,1,11,9,1,0,0.0
train,50,48,42,48,48,1,7,6,1,0,0.0
train,16,14,12,14,14,1,2,2,1,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,14,12,12,12,12,1,0,0,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,36,34,27,34,34,1,7,7,1,0,0.0
train,28,26,21,26,26,1,5,5,1,0,0.0
train,30,28,21,28,28,1,7,7,1,0,0.0
train,46,44,34,44,44,1,10,10,1,0,0.0
train,33,31,27,31,31,1,4,4,1,0,0.0
train,46,44,39,44,40,1,5,5,0,0,0.0
train,21,19,18,19,16,1,1,1,0,0,0.0
train,40,38,34,38,38,1,4,4,1,0,0.0
train,28,26,18,26,23,1,8,8,0,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,50,48,38,48,48,1,13,10,1,0,0.0
train,10,8,7,8,8,1,1,1,1,0,0.0
train,14,12,12,12,9,1,0,0,0,0,0.0
train,11,9,9,9,8,1,0,0,0,0,0.0
train,36,34,31,34,34,1,3,3,1,0,0.0
train,15,13,13,13,13,1,0,0,1,0,0.0
train,50,48,58,48,48,1,6,0,1,1,0.1724137931034483
train,36,34,26,34,34,1,8,8,1,0,0.0
train,31,29,25,29,29,1,4,4,1,0,0.0
train,39,37,29,37,37,1,8,8,1,0,0.0
train,13,11,9,11,3,1,2,2,0,0,0.0
train,11,9,9,9,9,1,0,0,1,0,0.0
train,9,7,7,7,0,1,0,0,0,0,0.0
train,50,48,49,48,48,1,7,0,1,0,0.0
train,23,21,21,21,21,1,0,0,1,0,0.0
train,19,17,15,17,17,1,2,2,1,0,0.0
train,30,28,22,28,28,1,6,6,1,0,0.0
train,23,21,15,21,21,1,6,6,1,0,0.0
train,50,48,58,48,48,1,3,0,1,1,0.1724137931034483
train,47,45,38,45,45,1,7,7,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,15,13,11,13,13,1,2,2,1,0,0.0
train,38,36,28,36,36,1,8,8,1,0,0.0
train,12,10,5,10,10,1,5,5,1,0,0.0
train,23,21,20,21,21,1,1,1,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,20,18,17,18,18,1,1,1,1,0,0.0
train,29,27,20,27,27,1,7,7,1,0,0.0
train,13,11,9,11,11,1,2,2,1,0,0.0
train,25,23,19,23,23,1,4,4,1,0,0.0
train,33,31,21,31,31,1,10,10,1,0,0.0
train,9,7,7,7,0,1,0,0,0,0,0.0
train,50,48,42,48,48,1,9,6,1,0,0.0
train,25,23,23,23,23,1,0,0,1,0,0.0
train,25,23,23,23,22,1,0,0,0,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,11,9,6,9,9,1,3,3,1,0,0.0
train,23,21,20,21,21,1,1,1,1,0,0.0
train,50,48,60,48,48,1,4,0,1,1,0.19999999999999996
train,35,33,20,33,33,1,13,13,1,0,0.0
train,21,19,14,19,19,1,5,5,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,25,23,20,23,23,1,3,3,1,0,0.0
train,19,17,12,17,17,1,5,5,1,0,0.0
train,13,11,10,11,11,1,1,1,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,10,8,6,8,8,1,2,2,1,0,0.0
train,17,15,13,15,15,1,2,2,1,0,0.0
train,16,14,12,14,14,1,2,2,1,0,0.0
train,28,26,26,26,26,1,0,0,1,0,0.0
train,15,13,13,13,13,1,0,0,1,0,0.0
train,26,24,21,24,0,1,3,3,0,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,19,17,17,17,12,1,0,0,0,0,0.0
train,39,37,29,37,37,1,8,8,1,0,0.0
train,17,15,14,15,6,1,1,1,0,0,0.0
train,13,11,9,11,11,1,2,2,1,0,0.0
train,10,8,6,8,8,1,2,2,1,0,0.0
train,15,13,10,13,13,1,3,3,1,0,0.0
train,25,23,22,23,23,1,1,1,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,8,6,5,6,0,1,1,1,0,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,50,48,48,48,48,1,9,0,1,0,0.0
train,17,15,9,15,15,1,6,6,1,0,0.0
train,50,48,49,48,48,1,7,0,1,0,0.0
train,19,17,12,17,17,1,5,5,1,0,0.0
train,34,32,31,32,32,1,1,1,1,0,0.0
train,10,8,8,8,3,1,0,0,0,0,0.0
train,28,26,24,26,26,1,2,2,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,27,25,22,25,25,1,3,3,1,0,0.0
train,28,26,19,26,26,1,7,7,1,0,0.0
train,21,19,12,19,19,1,7,7,1,0,0.0
train,27,25,22,25,25,1,3,3,1,0,0.0
train,22,20,17,20,20,1,3,3,1,0,0.0
train,25,23,16,23,23,1,7,7,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,25,23,16,23,23,1,7,7,1,0,0.0
train,50,48,37,48,47,1,12,11,0,0,0.0
train,17,15,13,15,15,1,2,2,1,0,0.0
train,21,19,10,19,10,1,9,9,0,0,0.0
train,25,23,19,23,12,1,4,4,0,0,0.0
train,18,16,14,16,16,1,2,2,1,0,0.0
train,25,23,16,23,23,1,7,7,1,0,0.0
train,44,42,27,42,42,1,15,15,1,0,0.0
train,38,36,29,36,36,1,7,7,1,0,0.0
train,44,42,26,42,42,1,16,16,1,0,0.0
train,31,29,25,29,29,1,4,4,1,0,0.0
train,12,10,9,10,10,1,1,1,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,24,22,18,22,22,1,4,4,1,0,0.0
train,13,11,10,11,11,1,1,1,1,0,0.0
train,16,14,11,14,14,1,3,3,1,0,0.0
train,35,33,25,33,33,1,8,8,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,50,48,56,48,48,1,14,0,1,1,0.1428571428571429
train,19,17,13,17,17,1,4,4,1,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,39,37,33,37,37,1,4,4,1,0,0.0
train,27,25,23,25,25,1,2,2,1,0,0.0
train,22,20,16,20,20,1,4,4,1,0,0.0
train,12,10,10,10,10,1,0,0,1,0,0.0
train,18,16,14,16,16,1,2,2,1,0,0.0
train,50,48,46,48,48,1,5,2,1,0,0.0
train,37,35,26,35,35,1,9,9,1,0,0.0
train,48,46,36,46,46,1,10,10,1,0,0.0
train,19,17,16,17,17,1,1,1,1,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,11,9,5,9,0,1,4,4,0,0,0.0
train,15,13,11,13,13,1,2,2,1,0,0.0
train,45,43,39,43,43,1,4,4,1,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,18,16,9,16,0,1,7,7,0,0,0.0
train,28,26,24,26,26,1,2,2,1,0,0.0
train,31,29,25,29,29,1,4,4,1,0,0.0
train,26,24,19,24,24,1,5,5,1,0,0.0
train,24,22,21,22,22,1,1,1,1,0,0.0
train,34,32,25,32,32,1,7,7,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,19,17,15,17,17,1,2,2,1,0,0.0
train,10,8,8,8,8,1,0,0,1,0,0.0
train,50,48,57,48,48,1,6,0,1,1,0.1578947368421053
train,49,47,27,47,47,1,20,20,1,0,0.0
train,36,34,30,34,34,1,4,4,1,0,0.0
train,23,21,19,21,21,1,2,2,1,0,0.0
train,41,39,30,39,39,1,9,9,1,0,0.0
train,26,24,22,24,24,1,2,2,1,0,0.0
train,25,23,22,23,23,1,1,1,1,0,0.0
train,27,25,22,25,25,1,3,3,1,0,0.0
train,9,7,7,7,7,1,0,0,1,0,0.0
train,7,5,5,5,5,1,0,0,1,0,0.0
train,14,12,9,12,12,1,3,3,1,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,32,30,26,30,30,1,4,4,1,0,0.0
train,33,31,24,31,31,1,7,7,1,0,0.0
train,43,41,33,41,41,1,8,8,1,0,0.0
train,40,38,28,38,38,1,10,10,1,0,0.0
train,21,19,18,19,19,1,1,1,1,0,0.0
train,29,27,20,27,8,1,7,7,0,0,0.0
train,16,14,14,14,14,1,0,0,1,0,0.0
train,18,16,13,16,16,1,3,3,1,0,0.0
train,21,19,12,19,19,1,7,7,1,0,0.0
train,20,18,13,18,18,1,5,5,1,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,15,13,9,13,12,1,4,4,0,0,0.0
train,27,25,17,25,25,1,8,8,1,0,0.0
train,10,8,6,8,8,1,2,2,1,0,0.0
train,23,21,15,21,21,1,6,6,1,0,0.0
train,50,48,51,48,48,1,4,0,1,1,0.05882352941176472
train,33,31,26,31,31,1,5,5,1,0,0.0
train,50,48,49,48,48,1,5,0,1,0,0.0
train,27,25,23,25,3,1,2,2,0,0,0.0
train,21,19,17,19,2,1,2,2,0,0,0.0
train,10,8,8,8,8,1,0,0,1,0,0.0
train,12,10,8,10,10,1,2,2,1,0,0.0
train,12,10,7,10,10,1,3,3,1,0,0.0
train,11,9,9,9,9,1,0,0,1,0,0.0
train,25,23,16,23,23,1,7,7,1,0,0.0
train,41,39,30,39,39,1,9,9,1,0,0.0
train,21,19,14,19,19,1,5,5,1,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,10,8,8,8,8,1,0,0,1,0,0.0
train,27,25,24,25,25,1,1,1,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,26,24,21,24,24,1,3,3,1,0,0.0
train,21,19,15,19,19,1,4,4,1,0,0.0
train,36,34,23,34,34,1,11,11,1,0,0.0
train,23,21,19,21,21,1,2,2,1,0,0.0
train,50,48,60,48,47,1,4,0,0,1,0.19999999999999996
train,25,23,18,23,23,1,5,5,1,0,0.0
train,42,40,37,40,40,1,3,3,1,0,0.0
train,39,37,31,37,37,1,6,6,1,0,0.0
train,13,11,11,11,11,1,0,0,1,0,0.0
train,18,16,14,16,16,1,2,2,1,0,0.0
train,19,17,14,17,17,1,3,3,1,0,0.0
train,9,7,6,7,7,1,1,1,1,0,0.0
train,13,11,11,11,11,1,0,0,1,0,0.0
train,18,16,9,16,16,1,7,7,1,0,0.0
train,13,11,8,11,11,1,3,3,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,13,11,8,11,11,1,3,3,1,0,0.0
train,16,14,10,14,14,1,4,4,1,0,0.0
train,19,17,13,17,17,1,4,4,1,0,0.0
train,11,9,8,9,9,1,1,1,1,0,0.0
train,11,9,9,9,9,1,0,0,1,0,0.0
train,19,17,15,17,17,1,2,2,1,0,0.0
train,9,7,6,7,7,1,1,1,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,16,14,11,14,14,1,3,3,1,0,0.0
train,11,9,9,9,9,1,0,0,1,0,0.0
train,18,16,14,16,16,1,2,2,1,0,0.0
train,18,16,14,16,16,1,2,2,1,0,0.0
train,30,28,24,28,28,1,4,4,1,0,0.0
train,50,48,51,48,48,1,4,0,1,1,0.05882352941176472
train,50,48,39,48,48,1,9,9,1,0,0.0
train,25,23,21,23,23,1,2,2,1,0,0.0
train,34,32,29,32,32,1,3,3,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,31,29,24,29,29,1,5,5,1,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,25,23,18,23,23,1,5,5,1,0,0.0
train,32,30,26,30,30,1,4,4,1,0,0.0
train,15,13,10,13,13,1,3,3,1,0,0.0
train,16,14,9,14,14,1,5,5,1,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,17,15,15,15,15,1,0,0,1,0,0.0
train,21,19,17,19,19,1,2,2,1,0,0.0
train,10,8,6,8,8,1,2,2,1,0,0.0
train,11,9,8,9,9,1,1,1,1,0,0.0
train,21,19,18,19,19,1,1,1,1,0,0.0
train,16,14,10,14,14,1,4,4,1,0,0.0
train,23,21,20,21,21,1,1,1,1,0,0.0
train,25,23,16,23,23,1,7,7,1,0,0.0
train,22,20,17,20,20,1,3,3,1,0,0.0
train,39,37,28,37,37,1,9,9,1,0,0.0
train,50,48,47,48,25,1,7,1,0,0,0.0
train,23,21,19,21,15,1,2,2,0,0,0.0
train,48,46,41,46,43,1,5,5,0,0,0.0
train,26,24,19,24,24,1,5,5,1,0,0.0
train,14,12,10,12,12,1,2,2,1,0,0.0
train,30,28,27,28,28,1,1,1,1,0,0.0
train,28,26,21,26,26,1,5,5,1,0,0.0
train,20,18,13,18,18,1,5,5,1,0,0.0
train,14,12,12,12,12,1,0,0,1,0,0.0
train,41,39,30,39,39,1,9,9,1,0,0.0
train,36,34,28,34,34,1,6,6,1,0,0.0
train,26,24,22,24,24,1,2,2,1,0,0.0
train,19,17,14,17,17,1,3,3,1,0,0.0
train,20,18,13,18,18,1,5,5,1,0,0.0
train,35,33,29,33,33,1,4,4,1,0,0.0
train,26,24,20,24,24,1,4,4,1,0,0.0
train,50,48,57,48,48,1,7,0,1,1,0.1578947368421053
train,13,11,10,11,11,1,1,1,1,0,0.0
train,23,21,18,21,21,1,3,3,1,0,0.0
train,30,28,24,28,24,1,4,4,0,0,0.0
train,24,22,21,22,22,1,1,1,1,0,0.0
train,35,33,24,33,33,1,9,9,1,0,0.0
train,29,27,23,27,27,1,4,4,1,0,0.0
train,28,26,22,26,26,1,4,4,1,0,0.0
train,15,13,13,13,13,1,0,0,1,0,0.0
train,13,11,11,11,11,1,0,0,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,8,6,6,6,6,1,0,0,1,0,0.0
train,32,30,30,30,30,1,0,0,1,0,0.0
train,21,19,15,19,19,1,4,4,1,0,0.0
train,26,24,16,24,24,1,8,8,1,0,0.0
train,50,48,51,48,48,1,2,0,1,1,0.05882352941176472
train,17,15,13,15,15,1,2,2,1,0,0.0
train,34,32,20,32,32,1,12,12,1,0,0.0
train,17,15,14,15,15,1,1,1,1,0,0.0
train,44,42,36,42,42,1,6,6,1,0,0.0
train,37,35,28,35,35,1,7,7,1,0,0.0
train,15,13,11,13,13,1,2,2,1,0,0.0
train,35,33,27,33,33,1,6,6,1,0,0.0
train,21,19,13,19,15,1,6,6,0,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,47,45,37,45,45,1,8,8,1,0,0.0
train,50,48,72,48,48,1,6,0,1,1,0.33333333333333337
train,20,18,14,18,18,1,4,4,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,22,20,18,20,20,1,2,2,1,0,0.0
train,37,35,26,35,35,1,9,9,1,0,0.0
train,21,19,18,19,17,1,1,1,0,0,0.0
train,38,36,27,36,32,1,9,9,0,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,50,48,38,48,48,1,10,10,1,0,0.0
train,34,32,24,32,32,1,8,8,1,0,0.0
train,14,12,11,12,12,1,1,1,1,0,0.0
train,26,24,19,24,24,1,5,5,1,0,0.0
train,28,26,22,26,26,1,4,4,1,0,0.0
train,21,19,12,19,19,1,7,7,1,0,0.0
train,21,19,17,19,19,1,2,2,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,25,23,20,23,17,1,3,3,0,0,0.0
train,24,22,17,22,20,1,5,5,0,0,0.0
train,19,17,16,17,11,1,1,1,0,0,0.0
train,27,25,20,25,25,1,5,5,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,29,27,16,27,27,1,11,11,1,0,0.0
train,48,46,38,46,46,1,8,8,1,0,0.0
train,28,26,15,26,26,1,11,11,1,0,0.0
train,28,26,20,26,26,1,6,6,1,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,50,48,48,48,48,1,1,0,1,0,0.0
train,13,11,9,11,11,1,2,2,1,0,0.0
train,20,18,16,18,18,1,2,2,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,48,46,39,46,46,1,7,7,1,0,0.0
train,49,47,35,47,47,1,12,12,1,0,0.0
train,35,33,32,33,33,1,1,1,1,0,0.0
train,21,19,18,19,19,1,1,1,1,0,0.0
train,24,22,20,22,22,1,2,2,1,0,0.0
train,26,24,21,24,24,1,3,3,1,0,0.0
train,16,14,14,14,14,1,0,0,1,0,0.0
train,17,15,11,15,15,1,4,4,1,0,0.0
train,27,25,23,25,25,1,2,2,1,0,0.0
train,27,25,22,25,25,1,3,3,1,0,0.0
train,24,22,17,22,22,1,5,5,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,48,46,36,46,46,1,10,10,1,0,0.0
train,15,13,10,13,13,1,3,3,1,0,0.0
train,50,48,64,48,48,1,2,0,1,1,0.25
train,23,21,20,21,0,1,1,1,0,0,0.0
train,26,24,21,24,24,1,3,3,1,0,0.0
train,30,28,22,28,28,1,6,6,1,0,0.0
train,15,13,12,13,13,1,1,1,1,0,0.0
train,28,26,18,26,26,1,8,8,1,0,0.0
train,26,24,22,24,24,1,2,2,1,0,0.0
train,21,19,11,19,19,1,8,8,1,0,0.0
train,38,36,28,36,36,1,8,8,1,0,0.0
train,12,10,7,10,10,1,3,3,1,0,0.0
train,8,6,5,6,0,1,1,1,0,0,0.0
train,36,34,24,34,34,1,10,10,1,0,0.0
train,32,30,22,30,30,1,8,8,1,0,0.0
train,26,24,22,24,24,1,2,2,1,0,0.0
train,15,13,9,13,13,1,4,4,1,0,0.0
train,14,12,10,12,12,1,2,2,1,0,0.0
train,28,26,24,26,26,1,2,2,1,0,0.0
train,50,48,51,48,48,1,7,0,1,1,0.05882352941176472
train,12,10,10,10,10,1,0,0,1,0,0.0
train,12,10,9,10,10,1,1,1,1,0,0.0
train,30,28,24,28,28,1,4,4,1,0,0.0
train,46,44,36,44,44,1,8,8,1,0,0.0
train,34,32,24,32,32,1,8,8,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,44,42,37,42,42,1,5,5,1,0,0.0
train,32,30,23,30,30,1,7,7,1,0,0.0
train,23,21,17,21,21,1,4,4,1,0,0.0
train,25,23,20,23,23,1,3,3,1,0,0.0
train,50,48,35,48,48,1,15,13,1,0,0.0
train,17,15,12,15,15,1,3,3,1,0,0.0
train,46,44,28,44,44,1,16,16,1,0,0.0
train,18,16,16,16,16,1,0,0,1,0,0.0
train,25,23,22,23,23,1,1,1,1,0,0.0
train,20,18,14,18,18,1,4,4,1,0,0.0
train,23,21,19,21,21,1,2,2,1,0,0.0
train,50,48,46,48,48,1,8,2,1,0,0.0
train,34,32,25,32,32,1,7,7,1,0,0.0
train,22,20,16,20,20,1,4,4,1,0,0.0
train,31,29,23,29,28,1,6,6,0,0,0.0
train,39,37,31,37,37,1,6,6,1,0,0.0
train,24,22,19,22,22,1,3,3,1,0,0.0
train,20,18,15,18,18,1,3,3,1,0,0.0
train,23,21,19,21,21,1,2,2,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,16,14,13,14,14,1,1,1,1,0,0.0
train,30,28,24,28,28,1,4,4,1,0,0.0
train,22,20,19,20,20,1,1,1,1,0,0.0
train,50,48,48,48,48,1,6,0,1,0,0.0
train,12,10,6,10,0,1,4,4,0,0,0.0
train,32,30,25,30,30,1,5,5,1,0,0.0
train,50,48,48,48,48,1,7,0,1,0,0.0
train,16,14,10,14,14,1,4,4,1,0,0.0
train,11,9,8,9,2,1,1,1,0,0,0.0
train,29,27,24,27,1,1,3,3,0,0,0.0
train,16,14,11,14,14,1,3,3,1,0,0.0
train,23,21,16,21,21,1,5,5,1,0,0.0
train,38,36,31,36,36,1,5,5,1,0,0.0
train,21,19,16,19,19,1,3,3,1,0,0.0
train,17,15,13,15,15,1,2,2,1,0,0.0
train,25,23,19,23,23,1,4,4,1,0,0.0
train,18,16,15,16,16,1,1,1,1,0,0.0
train,18,16,11,16,16,1,5,5,1,0,0.0
train,12,10,7,10,10,1,3,3,1,0,0.0
train,19,17,17,17,17,1,0,0,1,0,0.0
train,11,9,6,9,9,1,3,3,1,0,0.0
train,22,20,18,20,20,1,2,2,1,0,0.0
train,13,11,9,11,11,1,2,2,1,0,0.0
train,50,48,69,48,48,1,16,0,1,1,0.30434782608695654
train,29,27,26,27,27,1,1,1,1,0,0.0
train,34,32,25,32,32,1,7,7,1,0,0.0
train,24,22,22,22,22,1,0,0,1,0,0.0
train,30,28,27,28,28,1,1,1,1,0,0.0
